Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_LI_TC407 — Line Items Series title: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC407_SeriesTitle_SelectAllTest#tc407_seriesTitle_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC607 — Line Items Series title: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC607_SeriesTitle_TableSyncTest#tc607_seriesTitle_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC807 — Line Items Series title: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC807_SeriesTitle_ScrollTest#tc807_seriesTitle_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1007 — Line Items Series title: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC1007_SeriesTitle_ActiveFiltersTest#tc1007_seriesTitle_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Series title
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Series title
LF_LI_TC1107 — Line Items Series title: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC1107_SeriesTitle_ClearFiltersTest#tc1107_seriesTitle_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Series title
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC109 — Line Items Flag: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC109_Flag_OptionOrderTest#tc109_flag_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC108 — Line Items Flag: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC108_Flag_BasicTest#tc108_flag_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Flag is visible in left panel
4. Expand Flag
5. Confirm options load and Select All at top
6. Collapse filter",Flag is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC208 — Line Items Flag: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC208_Flag_SearchTest#tc208_flag_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC408 — Line Items Flag: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC408_Flag_SelectAllTest#tc408_flag_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC608 — Line Items Flag: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC608_Flag_TableSyncTest#tc608_flag_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC808 — Line Items Flag: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC808_Flag_ScrollTest#tc808_flag_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1008 — Line Items Flag: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC1008_Flag_ActiveFiltersTest#tc1008_flag_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Flag
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Flag
LF_LI_TC1108 — Line Items Flag: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC1108_Flag_ClearFiltersTest#tc1108_flag_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Flag
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC110 — Line Items Assigned To: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC110_AssignedTo_OptionOrderTest#tc110_assignedTo_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC109 — Line Items Assigned To: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC109_AssignedTo_BasicTest#tc109_assignedTo_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Assigned To is visible in left panel
4. Expand Assigned To
5. Confirm options load and Select All at top
6. Collapse filter",Assigned To is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC209 — Line Items Assigned To: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC209_AssignedTo_SearchTest#tc209_assignedTo_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC409 — Line Items Assigned To: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC409_AssignedTo_SelectAllTest#tc409_assignedTo_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC609 — Line Items Assigned To: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC609_AssignedTo_TableSyncTest#tc609_assignedTo_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC809 — Line Items Assigned To: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC809_AssignedTo_ScrollTest#tc809_assignedTo_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1009 — Line Items Assigned To: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC1009_AssignedTo_ActiveFiltersTest#tc1009_assignedTo_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Assigned To
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Assigned To
LF_LI_TC1109 — Line Items Assigned To: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC1109_AssignedTo_ClearFiltersTest#tc1109_assignedTo_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Assigned To
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC110 — Line Items Season number: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Season number,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seasonnumber.LF_LI_TC110_SeasonNumber_BasicTest#tc110_seasonNumber_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Expand Season number filter
4. Verify From/To range inputs present",Season number filter expands; range input fields are visible and usable
LF_LI_TC210 — Line Items Season number: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Season number,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seasonnumber.LF_LI_TC210_SeasonNumber_SearchTest#tc210_seasonNumber_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Season number
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC610 — Line Items Season number: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Season number,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seasonnumber.LF_LI_TC610_SeasonNumber_TableSyncTest#tc610_seasonNumber_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Season number
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC112 — Line Items Region: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC112_Region_OptionOrderTest#tc112_region_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Region
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC111 — Line Items Region: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC111_Region_BasicTest#tc111_region_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Region is visible in left panel
4. Expand Region
5. Confirm options load and Select All at top
6. Collapse filter",Region is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC211 — Line Items Region: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC211_Region_SearchTest#tc211_region_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Region
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC411 — Line Items Region: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC411_Region_SelectAllTest#tc411_region_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Region
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC611 — Line Items Region: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC611_Region_TableSyncTest#tc611_region_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Region
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC811 — Line Items Region: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC811_Region_ScrollTest#tc811_region_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Region
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1011 — Line Items Region: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC1011_Region_ActiveFiltersTest#tc1011_region_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Region
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Region
LF_LI_TC1111 — Line Items Region: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Region,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.region.LF_LI_TC1111_Region_ClearFiltersTest#tc1111_region_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Region
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC112 — Line Items Episode number: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Episode number,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.episodenumber.LF_LI_TC112_EpisodeNumber_BasicTest#tc112_episodeNumber_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Expand Episode number filter
4. Verify From/To range inputs present",Episode number filter expands; range input fields are visible and usable
LF_LI_TC212 — Line Items Episode number: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Episode number,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.episodenumber.LF_LI_TC212_EpisodeNumber_SearchTest#tc212_episodeNumber_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Episode number
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC612 — Line Items Episode number: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Episode number,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.episodenumber.LF_LI_TC612_EpisodeNumber_TableSyncTest#tc612_episodeNumber_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Episode number
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC114 — Line Items Brand: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC114_Brand_OptionOrderTest#tc114_brand_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Brand
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC113 — Line Items Brand: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC113_Brand_BasicTest#tc113_brand_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Brand is visible in left panel
4. Expand Brand
5. Confirm options load and Select All at top
6. Collapse filter",Brand is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC213 — Line Items Brand: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC213_Brand_SearchTest#tc213_brand_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Brand
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC413 — Line Items Brand: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC413_Brand_SelectAllTest#tc413_brand_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Brand
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC613 — Line Items Brand: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC613_Brand_TableSyncTest#tc613_brand_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Brand
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC813 — Line Items Brand: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC813_Brand_ScrollTest#tc813_brand_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Brand
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1013 — Line Items Brand: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC1013_Brand_ActiveFiltersTest#tc1013_brand_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Brand
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Brand
LF_LI_TC1113 — Line Items Brand: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Brand,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.brand.LF_LI_TC1113_Brand_ClearFiltersTest#tc1113_brand_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Brand
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC115 — Line Items System Name: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC115_SystemName_OptionOrderTest#tc115_systemName_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand System Name
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC114 — Line Items System Name: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC114_SystemName_BasicTest#tc114_systemName_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify System Name is visible in left panel
4. Expand System Name
5. Confirm options load and Select All at top
6. Collapse filter",System Name is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC214 — Line Items System Name: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC214_SystemName_SearchTest#tc214_systemName_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand System Name
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC414 — Line Items System Name: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC414_SystemName_SelectAllTest#tc414_systemName_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand System Name
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC614 — Line Items System Name: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC614_SystemName_TableSyncTest#tc614_systemName_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand System Name
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC814 — Line Items System Name: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC814_SystemName_ScrollTest#tc814_systemName_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand System Name
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
